datetime,open,high,low,close,volume,upper_band,middle_band,lower_band,ema,macd,macd_signal,macd_hist,rsi,sma,slow_k,slow_d,dominant_category,dominant_sentiment
2016-05-11,23.37,23.3925,23.115,23.1275,114876400,28.39002,24.98288,21.57573,23.62417,-0.93506,-0.7469,-0.18817,25.89604,23.37306,4.5113,6.90354,,
2016-05-10,23.3325,23.3925,23.0275,23.355,134747200,28.76458,25.227,21.68942,23.74833,-0.93017,-0.69986,-0.23032,27.48922,23.4375,10.41114,7.1855,,
2016-05-09,23.25,23.4425,23.1475,23.1975,131745600,29.01302,25.43975,21.86648,23.84667,-0.93357,-0.64228,-0.29129,24.50333,23.55972,5.78819,5.40695,,
2016-05-06,23.3425,23.3625,22.9625,23.18,174799600,29.14364,25.64263,22.14161,24.00896,-0.90828,-0.56946,-0.33882,24.18121,23.88083,5.35716,6.47588,,
2016-05-05,23.5,23.5175,23.17,23.31,143562000,29.21069,25.84188,22.47306,24.2162,-0.86101,-0.48475,-0.37626,24.91448,24.22417,5.07551,9.32581,,
2016-05-04,23.8,23.975,23.455,23.5475,164102000,29.23547,26.03313,22.83078,24.44275,-0.8014,-0.39068,-0.41071,26.26567,24.56972,8.99498,9.70167,,
2016-05-03,23.55,23.935,23.42,23.795,227325200,29.31297,26.24275,23.17253,24.66656,-0.73783,-0.28801,-0.44982,27.72042,24.89694,13.90695,8.76571,,
2016-05-02,23.4925,23.52,23.1,23.41,192640400,29.32163,26.42563,23.52962,24.88445,-0.67116,-0.17555,-0.49561,21.43506,25.22889,6.20309,5.19585,,
2016-04-29,23.4975,23.68,23.1275,23.435,274126000,29.24104,26.64413,24.04721,25.25306,-0.53711,-0.05165,-0.48546,21.54804,25.5975,6.1871,7.39706,,
2016-04-28,24.4025,24.47,23.5625,23.7075,328970800,29.00708,26.84725,24.68742,25.70758,-0.36074,0.06972,-0.43046,22.76242,25.97917,3.19736,7.06423,,
2016-04-27,24.0,24.6775,23.92,24.455,458408400,28.6367,27.02425,25.4118,26.20759,-0.15812,0.17733,-0.33546,26.57765,26.39639,12.8067,8.40961,,
2016-04-26,25.9775,26.325,25.9775,26.0875,224064800,28.27572,27.171,26.06628,26.64574,0.02667,0.2612,-0.23452,40.26346,26.79306,5.18862,8.6881,,
2016-04-25,26.25,26.4125,26.1275,26.27,112126400,28.20825,27.21263,26.217,26.7853,0.09594,0.31983,-0.22389,42.53725,27.00667,7.2335,9.14199,,
2016-04-22,26.2525,26.62,26.155,26.42,134732400,28.20448,27.214,26.22352,26.91413,0.16437,0.3758,-0.21143,44.45319,27.15556,13.64219,12.36536,,
2016-04-21,26.7325,26.7325,26.38,26.4925,126210000,28.20475,27.21388,26.223,27.03766,0.23405,0.42865,-0.19461,45.37036,27.24833,6.55028,11.49763,,
2016-04-20,26.66,27.0225,26.515,26.7825,122444000,28.20107,27.21587,26.23068,27.17395,0.31219,0.47731,-0.16511,49.13582,27.32306,16.90362,12.61696,,
2016-04-19,26.97,27.0,26.5575,26.7275,129539600,28.20592,27.21075,26.21558,27.27182,0.37787,0.51859,-0.14072,48.38139,27.36222,11.03897,29.04189,,
2016-04-18,27.2225,27.2375,26.735,26.87,243286000,28.22322,27.19825,26.17328,27.4079,0.4618,0.55376,-0.09196,50.17178,27.47472,9.90828,57.40839,,
2016-04-15,28.0275,28.075,27.4325,27.4625,187756000,28.24208,27.17875,26.11542,27.54237,0.5477,0.57676,-0.02906,58.53501,27.53944,66.17843,86.0985,,
2016-04-14,27.905,28.0975,27.8325,28.025,101895600,28.22837,27.12812,26.02788,27.56234,0.58905,0.58402,0.00503,68.61836,27.57472,96.13847,89.39243,,
2016-04-13,27.7,28.085,27.7,28.01,133029200,28.10363,27.0515,25.99937,27.44667,0.57598,0.58276,-0.00679,68.48393,27.51611,95.97861,76.22451,,
2016-04-12,27.335,27.625,27.165,27.61,108929200,27.98431,26.95825,25.93219,27.30584,0.55245,0.58446,-0.03201,64.74417,27.43139,76.06021,61.46831,,
2016-04-11,27.2425,27.6525,27.2075,27.255,117630000,27.99128,26.85925,25.72722,27.2298,0.5551,0.59246,-0.03736,60.92277,27.40694,56.6347,52.80438,,
2016-04-08,27.2275,27.4425,27.0425,27.165,94326800,28.0224,26.77475,25.5271,27.2235,0.58657,0.6018,-0.01524,59.89958,27.36972,51.71004,61.65072,,
2016-04-07,27.4875,27.605,27.03,27.135,127207600,28.07055,26.68112,25.2917,27.23812,0.62736,0.60561,0.02174,59.57191,27.27333,50.06841,67.30876,,
2016-04-06,27.5575,27.745,27.3,27.74,105616400,28.08755,26.58837,25.0892,27.2639,0.67335,0.60017,0.07317,70.33371,27.19361,83.1737,79.67605,,
2016-04-05,27.3775,27.6825,27.355,27.4525,106314800,27.97253,26.46425,24.95597,27.14488,0.66066,0.58188,0.07877,67.764,27.05944,68.68417,83.62586,,
2016-04-04,27.605,28.0475,27.5675,27.78,149424800,27.86129,26.365,24.86871,27.06797,0.66412,0.56219,0.10193,74.59908,26.97361,87.17027,88.72067,,
2016-04-01,27.195,27.5,27.05,27.4975,103496000,27.63196,26.26363,24.89529,26.88997,0.62554,0.5367,0.08883,72.36652,26.82889,95.02314,90.20594,,
2016-03-31,27.43,27.475,27.22,27.2475,103553600,27.45393,26.1575,24.86107,26.73808,0.59596,0.5145,0.08146,70.21532,26.71583,83.9686,91.38496,,
2016-03-30,27.1625,27.605,27.15,27.39,182404400,27.315,26.0545,24.794,26.61073,0.57498,0.49413,0.08085,73.23278,26.62722,91.62609,85.79543,,
2016-03-29,26.2225,26.9475,26.22,26.92,124760400,27.10404,25.94163,24.77921,26.41591,0.52535,0.47392,0.05143,69.17584,26.5275,98.5602,79.78672,,
2016-03-28,26.5,26.5475,26.265,26.2975,77645600,27.11201,25.80425,24.49649,26.28989,0.5022,0.46106,0.04114,62.11375,26.44139,67.20001,73.51108,,
2016-03-24,26.3675,26.5625,26.2225,26.4175,104532000,27.15538,25.70075,24.24612,26.28798,0.52874,0.45078,0.07796,64.77001,26.36722,73.59996,80.31108,,
2016-03-23,26.62,26.7675,26.475,26.5325,102814000,27.14503,25.58938,24.03372,26.2556,0.5427,0.43129,0.11141,67.33237,26.2725,79.73328,81.87015,,
2016-03-22,26.3125,26.8225,26.3025,26.68,129777600,27.09763,25.464,23.83037,26.18638,0.54091,0.40343,0.13748,70.66176,26.13472,87.6,86.4965,,
2016-03-21,26.4825,26.9125,26.285,26.4775,142010800,27.02373,25.31363,23.60352,26.06297,0.51575,0.36906,0.14669,68.68799,25.97917,78.27719,88.35557,,
2016-03-18,26.585,26.625,26.2975,26.48,176820800,26.88651,25.20075,23.51499,25.95934,0.49675,0.33239,0.16436,68.74098,25.84361,93.61232,94.43174,,
2016-03-17,26.38,26.6175,26.24,26.45,137682800,26.73165,25.07725,23.42285,25.82918,0.46502,0.2913,0.17372,68.46982,25.73111,93.17721,94.54687,,
2016-03-16,26.1525,26.5775,26.1475,26.4925,153214000,26.54173,24.958,23.37427,25.67397,0.42081,0.24787,0.17294,69.2602,25.65361,96.50569,92.89016,,
2016-03-15,25.99,26.295,25.9625,26.145,160270800,26.28655,24.85988,23.4332,25.46934,0.35394,0.20463,0.1493,66.30721,25.52944,93.95772,89.29303,,
2016-03-14,25.4775,25.7275,25.445,25.63,100304400,26.08865,24.76063,23.4326,25.30042,0.29881,0.16731,0.1315,61.17451,25.42306,88.20706,83.06167,,
2016-03-11,25.56,25.57,25.375,25.565,109632800,26.02736,24.654,23.28064,25.21803,0.27654,0.13443,0.14211,60.46874,25.36778,85.71431,78.58742,,
2016-03-10,25.3525,25.56,25.0375,25.2925,134054400,25.95285,24.547,23.14115,25.13129,0.25072,0.09891,0.15181,57.45824,25.21306,75.26365,74.65644,,
2016-03-09,25.3275,25.395,25.0675,25.28,108806800,25.88462,24.46075,23.03689,25.09098,0.24185,0.06095,0.1809,57.31981,25.09472,74.7843,76.89359,,
2016-03-08,25.195,25.44,25.1,25.2575,126247600,25.7882,24.38413,22.98005,25.04373,0.22829,0.01573,0.21256,57.08637,24.97361,73.92137,82.93386,,
2016-03-07,25.5975,25.7075,25.24,25.4675,143315600,25.67855,24.30888,22.9392,24.99029,0.20995,-0.03741,0.24736,59.9269,24.83667,81.9751,90.82214,,
2016-03-04,25.5925,25.9375,25.3425,25.7525,184220400,25.51392,24.21075,22.90758,24.87098,0.16211,-0.09925,0.26136,63.93604,24.63722,92.9051,96.26819,,
2016-03-03,25.145,25.4275,25.1125,25.375,147822800,25.22511,24.13062,23.03614,24.6506,0.06967,-0.16459,0.23426,60.70246,24.46694,97.58622,97.65517,,
2016-03-02,25.1275,25.2225,24.91,25.1875,132678400,25.00006,24.06625,23.13244,24.46951,-0.0109,-0.22316,0.21226,59.00729,24.31528,98.31326,86.81958,,
2016-03-01,24.4125,25.1925,24.355,25.1325,201628400,24.78526,23.98787,23.19049,24.29001,-0.09448,-0.27622,0.18175,58.51991,24.19056,97.06604,76.90566,,
2016-02-29,24.215,24.5575,24.1625,24.1725,140865200,24.54173,23.93663,23.33152,24.07938,-0.19418,-0.32166,0.12748,48.61871,24.12361,65.07943,66.61383,,
2016-02-26,24.3,24.505,24.145,24.2275,115964400,24.56644,23.94475,23.32306,24.05611,-0.22087,-0.35353,0.13266,49.24405,24.12222,68.57151,63.49211,,
2016-02-25,24.0125,24.19,23.8125,24.19,110330800,24.5429,23.9095,23.2761,24.01326,-0.25732,-0.3867,0.12937,48.82734,24.04111,66.19054,51.74608,,
2016-02-24,23.495,24.095,23.33,24.025,145022800,24.53106,23.86775,23.20444,23.96907,-0.29629,-0.41904,0.12275,47.05124,23.95611,55.71429,52.38098,,
2016-02-23,24.1,24.125,23.6375,23.6725,127770400,24.74151,23.91637,23.09124,23.95509,-0.32491,-0.44973,0.12482,43.13606,23.90528,33.33341,52.06353,,
2016-02-22,24.0775,24.225,23.98,24.22,137123200,24.8884,23.97575,23.0631,24.02574,-0.32083,-0.48093,0.1601,48.28541,23.91361,68.09522,60.3704,,
2016-02-19,24.0,24.19,23.95,24.01,141496800,25.12272,24.0325,22.94228,23.97717,-0.3667,-0.52096,0.15426,45.98903,23.86167,54.76195,70.48988,,
2016-02-18,24.71,24.7225,24.0225,24.065,156084000,25.12607,24.03575,22.94543,23.96896,-0.39853,-0.55952,0.16099,46.4911,23.80556,58.25403,80.85545,,
2016-02-17,24.1675,24.5525,24.0375,24.53,179452800,25.13494,24.04237,22.94981,23.94495,-0.43896,-0.59977,0.16081,50.8492,23.815,98.45367,67.71933,,
2016-02-16,23.755,24.2125,23.6525,24.16,196231600,25.09548,24.02412,22.95277,23.79869,-0.53152,-0.63997,0.10845,47.19161,23.76583,85.85864,39.67897,,
2016-02-12,23.5475,23.625,23.2525,23.4975,161405600,25.10604,24.03025,22.95446,23.70836,-0.60426,-0.66709,0.06282,39.73526,23.70583,18.84569,17.91572,,
2016-02-11,23.4475,23.68,23.1475,23.425,200298800,25.20656,24.09937,22.99219,23.76108,-0.62086,-0.68279,0.06193,38.85799,23.77361,14.33258,21.11595,,
2016-02-10,23.98,24.0875,23.525,23.5675,169374400,25.2126,24.1455,23.0784,23.8451,-0.62564,-0.69827,0.07264,39.91855,23.87472,20.5689,25.8935,,
2016-02-09,23.5725,23.985,23.4825,23.7475,177324800,25.30946,24.21662,23.12379,23.9145,-0.63714,-0.71643,0.07929,41.23872,23.86972,28.44637,24.98176,,
2016-02-08,23.2825,23.925,23.26,23.7525,216085600,25.34578,24.26087,23.17597,23.95625,-0.66088,-0.73626,0.07537,41.27394,23.82611,28.66524,30.85339,,
2016-02-05,24.13,24.23,23.4225,23.505,185672400,25.34499,24.28525,23.22551,24.00719,-0.68208,-0.7551,0.07302,38.87521,23.96444,17.83367,35.74032,,
2016-02-04,23.965,24.3325,23.7975,24.15,185886800,25.31741,24.31562,23.31384,24.13273,-0.67402,-0.77335,0.09933,43.13924,24.115,46.06126,37.41795,,
2016-02-03,23.75,24.21,23.52,24.0875,183857200,25.43237,24.36687,23.30138,24.12842,-0.7196,-0.79819,0.07859,42.57248,24.24889,43.32603,36.79797,,
2016-02-02,23.855,24.01,23.57,23.62,149428800,25.64552,24.44637,23.24723,24.13865,-0.76095,-0.81783,0.05689,38.30094,24.2475,22.86657,40.40847,,
2016-02-01,24.1175,24.1775,23.85,24.1075,163774000,25.97609,24.58225,23.18841,24.26831,-0.75505,-0.83206,0.07701,41.2736,24.31167,44.20133,38.98613,,
2016-01-29,23.6975,24.335,23.5875,24.335,257666000,26.2577,24.69262,23.12755,24.30851,-0.78618,-0.85131,0.06513,42.71004,24.31806,54.15752,24.57796,,
2016-01-28,23.4475,23.63,23.0975,23.5225,222715200,26.62715,24.81737,23.00759,24.30189,-0.83764,-0.86759,0.02995,35.23498,24.31222,18.59953,30.99471,,
2016-01-27,24.01,24.1575,23.335,23.355,533478800,26.98215,25.0005,23.01885,24.49673,-0.8084,-0.87508,0.06667,33.5759,24.46306,0.97682,40.93862,,
2016-01-26,24.9825,25.22,24.5175,24.9975,300308000,27.13123,25.168,23.20477,24.78216,-0.74228,-0.89175,0.14947,43.79027,24.57333,73.40778,62.06648,,
2016-01-25,25.38,25.3825,24.8025,24.86,207178000,27.38623,25.2685,23.15077,24.72833,-0.81432,-0.92911,0.11479,42.42883,24.5725,48.43125,44.65087,,
2016-01-22,24.6575,25.365,24.5925,25.355,263202000,27.64338,25.38312,23.12287,24.69541,-0.88043,-0.95781,0.07738,46.16681,24.54722,64.36042,35.85879,,
2016-01-21,24.265,24.47,23.735,24.075,208646000,27.79952,25.45575,23.11198,24.53052,-1.0024,-0.97715,-0.02525,31.72346,24.42333,21.16095,17.48516,,
2016-01-20,23.775,24.5475,23.355,24.1975,289337600,27.92065,25.59362,23.2666,24.6444,-1.01317,-0.97084,-0.04233,32.49831,24.4275,22.05499,14.62482,,
2016-01-19,24.6025,24.6625,23.875,24.165,212350800,27.97603,25.70912,23.44222,24.75612,-1.02466,-0.96026,-0.06439,32.08968,24.53611,9.23954,16.47695,,
2016-01-15,24.05,24.4275,23.84,24.2825,319335600,28.10788,25.86312,23.61837,24.9039,-1.0211,-0.94416,-0.07694,32.75537,24.70417,12.57993,15.85864,,
2016-01-14,24.49,25.12,23.935,24.88,252680400,28.31906,26.04075,23.76244,25.05925,-1.01367,-0.92493,-0.08874,36.31234,24.9325,27.61138,20.71661,,
2016-01-13,25.08,25.2975,24.325,24.3475,249758400,28.4901,26.17787,23.86565,25.10406,-1.05028,-0.90274,-0.14754,30.02389,25.09194,7.38461,16.89743,,
2016-01-12,25.1375,25.1725,24.71,24.99,196616800,28.66615,26.3665,24.06685,25.2932,-1.02752,-0.86586,-0.16166,33.75845,25.36778,27.15384,15.78552,,
2016-01-11,24.7425,24.765,24.335,24.6325,198957600,28.88633,26.53175,24.17717,25.369,-1.04894,-0.82544,-0.2235,29.20888,25.61167,16.15383,6.77637,,
2016-01-08,24.6375,24.7775,24.19,24.24,283192000,29.17896,26.75225,24.32554,25.55313,-1.02461,-0.76957,-0.25505,23.87892,25.84194,4.04888,3.62653,,
2016-01-07,24.67,25.0325,24.1075,24.1125,324377600,29.29545,26.9855,24.67555,25.88141,-0.9387,-0.70581,-0.2329,22.10998,26.14944,0.1264,4.46826,,
2016-01-06,25.14,25.5925,24.9675,25.175,273829600,29.42837,27.25775,25.08713,26.32364,-0.80241,-0.64758,-0.15483,26.95752,26.48722,6.70432,14.76563,,
2016-01-05,26.4375,26.4625,25.6025,25.6775,223164000,29.6501,27.4775,25.3049,26.6108,-0.72497,-0.60887,-0.11609,29.82966,26.66861,6.57406,13.91844,,
2016-01-04,25.6525,26.3425,25.5,26.3375,270597600,29.90532,27.6815,25.45768,26.84412,-0.66674,-0.57985,-0.08689,34.28465,26.79694,31.0185,16.85754,,
2015-12-31,26.7525,26.7575,26.205,26.315,163649200,29.9895,27.80463,25.61975,26.97078,-0.64992,-0.55813,-0.09179,33.97251,26.81583,4.16275,15.23641,,
2015-12-30,27.145,27.175,26.795,26.83,100855200,30.08112,27.94237,25.80363,27.13472,-0.61671,-0.53518,-0.08152,37.78755,26.91917,15.39138,17.04657,,
2015-12-29,26.74,27.3575,26.715,27.185,123724800,30.22445,28.06762,25.9108,27.2109,-0.61778,-0.5148,-0.10298,40.71408,27.03083,26.15509,17.65439,,
2015-12-28,26.8975,26.9225,26.545,26.705,106816800,30.39923,28.18713,25.97502,27.21738,-0.64631,-0.48905,-0.15726,34.32835,27.07944,9.59325,16.02723,,
2015-12-24,27.25,27.25,26.9875,27.0075,54281600,30.49217,28.3245,26.15683,27.34548,-0.62445,-0.44974,-0.17471,36.63768,27.23667,17.21483,16.70166,,
2015-12-23,26.8175,27.2125,26.8,27.1525,130629600,30.58709,28.4495,26.31191,27.42997,-0.61827,-0.40606,-0.21221,37.76858,27.37972,21.27362,15.06883,,
2015-12-22,26.85,26.93,26.6125,26.8075,131157600,30.69678,28.57787,26.45897,27.49934,-0.61616,-0.35301,-0.26315,33.21404,27.58972,11.61654,8.49957,,
2015-12-21,26.82,26.8425,26.3925,26.8325,190362400,30.69471,28.70937,26.72404,27.6723,-0.56936,-0.28722,-0.28214,33.37841,27.82278,12.31632,5.16988,,
2015-12-18,27.2275,27.38,26.4525,26.5075,385813200,30.70193,28.859,27.01607,27.88224,-0.5039,-0.21669,-0.28722,29.14545,28.12556,1.56584,8.71964,,
2015-12-17,28.005,28.0625,27.245,27.245,179091200,30.54437,29.01837,27.49238,28.22593,-0.37993,-0.14488,-0.23505,33.65067,28.46583,1.62749,10.5148,,
2015-12-16,27.7675,27.9975,27.2,27.835,224954000,30.41648,29.12225,27.82802,28.47116,-0.29126,-0.08612,-0.20514,38.01598,28.745,22.96559,18.87664,,
2015-12-15,27.985,28.2,27.5875,27.6225,213292400,30.35083,29.15162,27.95242,28.6302,-0.23392,-0.03484,-0.19909,35.20482,28.85222,6.95131,12.79064,,
2015-12-14,28.045,28.17,27.4475,28.12,257274800,30.21537,29.19775,28.18013,28.88213,-0.1357,0.01494,-0.15064,39.05553,29.01306,26.71303,21.87704,,
2015-12-11,28.7975,28.8475,28.2125,28.295,187544800,30.22112,29.196,28.17088,29.07266,-0.05901,0.0526,-0.11161,40.50256,29.14806,4.70759,21.15984,,
2015-12-10,29.01,29.235,28.8775,29.0425,116850800,30.17571,29.22775,28.27979,29.26708,0.02191,0.0805,-0.05859,47.48001,29.29028,34.21049,43.04096,,
2015-12-09,29.41,29.4225,28.77,28.905,185445600,30.17557,29.227,28.27843,29.32322,0.04877,0.09515,-0.04638,45.88775,29.33583,24.56144,56.68797,,
2015-12-08,29.38,29.65,29.215,29.5575,137238000,30.17863,29.24137,28.30412,29.42777,0.09634,0.10674,-0.0104,52.96331,29.40278,70.35095,78.5083,,
2015-12-07,29.745,29.965,29.4525,29.57,128336800,30.27931,29.27062,28.26194,29.39534,0.08921,0.10934,-0.02013,53.10897,29.42083,75.15152,70.75304,,
2015-12-04,28.8225,29.8125,28.7775,29.7575,231108000,30.39737,29.30537,28.21338,29.35168,0.07756,0.11437,-0.03682,55.2246,29.40611,90.02243,65.43348,,
2015-12-03,29.1375,29.1975,28.555,28.8,166278000,30.47805,29.329,28.17995,29.25022,0.04245,0.12358,-0.08112,44.79688,29.41361,47.08518,59.11807,,
2015-12-02,29.335,29.5275,29.02,29.07,133546400,30.6427,29.414,28.1853,29.36278,0.09453,0.14386,-0.04933,47.70602,29.51306,59.19282,70.70255,,
2015-12-01,29.6875,29.7025,29.215,29.335,139409600,30.82046,29.49262,28.16479,29.43597,0.13212,0.15619,-0.02407,50.70712,29.54111,71.07621,71.97068,,
2015-11-30,29.4975,29.8525,29.4375,29.575,156721200,30.91093,29.54062,28.17032,29.46122,0.15121,0.16221,-0.011,53.5396,29.43972,81.83862,69.95607,,
2015-11-27,29.5725,29.6025,29.4,29.4525,52185600,30.93365,29.55562,28.1776,29.43277,0.14893,0.16496,-0.01603,52.2761,29.32528,62.99722,65.14587,,
2015-11-25,29.8025,29.8075,29.48,29.5075,85553200,30.98918,29.58962,28.19007,29.42784,0.15633,0.16897,-0.01264,52.8756,29.17333,65.03238,61.6975,,
2015-11-24,29.3325,29.8375,29.28,29.72,171212800,31.00756,29.60512,28.20269,29.40793,0.1579,0.17213,-0.01422,55.14439,29.10917,67.408,61.60091,,
2015-11-23,29.8175,29.9325,29.335,29.4375,129930000,31.01378,29.551,28.08822,29.32991,0.13597,0.17568,-0.03971,52.63559,29.03222,52.65211,59.36038,,
2015-11-20,29.8,29.98,29.7125,29.825,137148400,31.01686,29.52012,28.02339,29.30301,0.13477,0.18561,-0.05084,56.67294,29.005,64.74262,58.16434,,
2015-11-19,29.41,29.9375,29.19,29.695,173183200,31.01206,29.51737,28.02269,29.17251,0.09182,0.19832,-0.1065,55.61229,29.04028,60.68642,43.57775,,
2015-11-18,28.94,29.3725,28.875,29.3225,186698800,30.99413,29.47637,27.95862,29.04189,0.0489,0.22494,-0.17604,52.51975,29.10361,49.06397,31.61727,,
2015-11-17,28.73,28.7625,28.33,28.4225,110467600,31.01524,29.43225,27.84926,28.97174,0.03134,0.26895,-0.23761,43.72313,29.20444,20.98286,15.46464,,
2015-11-16,27.845,28.56,27.75,28.545,152426800,31.01371,29.43325,27.85279,29.10905,0.1001,0.32836,-0.22826,44.7715,29.43528,24.805,14.33676,,
2015-11-13,28.8,28.8925,28.0675,28.085,183249600,31.07199,29.40262,27.73326,29.25006,0.17394,0.38542,-0.21148,39.73276,29.66833,0.60606,13.25731,,
2015-11-12,29.065,29.205,28.9125,28.93,130102400,31.1121,29.38637,27.66065,29.54133,0.31249,0.43829,-0.1258,47.05568,29.91389,17.59922,22.48221,,
2015-11-11,29.0925,29.355,28.8025,29.0275,180872000,31.16329,29.33812,27.51296,29.69416,0.39875,0.46974,-0.071,48.00359,30.01889,21.56666,39.24427,,
2015-11-10,29.225,29.5175,29.015,29.1925,236511600,31.24626,29.26437,27.28249,29.86083,0.49312,0.48749,0.00563,49.57286,30.14167,28.28076,58.31178,,
2015-11-09,30.24,30.4525,30.0125,30.1425,135485600,31.26566,29.20212,27.13859,30.02791,0.58959,0.48608,0.10351,60.07193,30.21111,67.88538,75.16738,,
2015-11-06,30.2775,30.4525,30.155,30.265,132169200,31.18048,29.09,26.99952,29.99926,0.60743,0.46021,0.14722,61.63493,30.04389,78.76921,81.44726,,
2015-11-05,30.4625,30.6725,30.045,30.23,158210800,31.04435,28.97825,26.91215,29.93283,0.60889,0.4234,0.18549,61.36826,29.88333,78.84754,86.23221,,
2015-11-04,30.7825,30.955,30.405,30.5,179544400,30.93024,28.8355,26.74076,29.85853,0.60546,0.37703,0.22843,64.58401,29.83222,86.72502,92.77456,,
2015-11-03,30.1975,30.8725,30.175,30.6425,182076000,30.69907,28.69525,26.69143,29.69817,0.56478,0.31992,0.24486,66.28628,29.65167,93.12408,92.28245,,
2015-11-02,30.2,30.34,29.9025,30.295,128813200,30.37887,28.5545,26.73013,29.46208,0.49014,0.25871,0.23143,64.14639,29.40694,98.47457,94.09523,,
2015-10-30,30.2475,30.305,29.8625,29.875,197461200,30.09859,28.4245,26.75041,29.25386,0.42312,0.20085,0.22227,61.39646,29.20111,85.24871,94.50175,,
2015-10-29,29.675,30.1725,29.5675,30.1325,204909200,29.88131,28.3105,26.73969,29.09857,0.37419,0.14528,0.22891,64.19973,28.98528,98.56241,85.26277,,
2015-10-28,29.2325,29.825,29.015,29.8175,342205600,29.55064,28.17362,26.79661,28.84009,0.28007,0.08805,0.19202,62.24139,28.72167,99.69412,73.79398,,
2015-10-27,28.85,29.135,28.4975,28.6375,279537600,29.235,28.0615,26.888,28.59573,0.18795,0.04005,0.1479,53.3685,28.51583,57.53177,73.44222,,
2015-10-26,29.52,29.5325,28.73,28.82,265335200,29.184,27.99288,26.80175,28.58529,0.18777,0.00307,0.1847,55.23247,28.39528,64.15605,87.23646,,
2015-10-23,29.175,29.8075,29.0825,29.77,237467600,29.0886,27.95738,26.82615,28.52662,0.16624,-0.0431,0.20934,66.45092,28.29833,98.63883,91.62944,,
2015-10-22,28.5825,28.875,28.525,28.875,166616400,28.74793,27.90275,27.05757,28.21577,0.03961,-0.09543,0.13504,59.20162,28.09056,98.91449,90.13952,,
2015-10-21,28.5,28.895,28.425,28.44,167180800,28.71423,27.8965,27.07877,28.05096,-0.03147,-0.12919,0.09772,54.79301,27.99667,77.33499,84.25138,,
2015-10-20,27.835,28.5425,27.705,28.4425,195871200,28.74185,27.9035,27.06515,27.9537,-0.07745,-0.15363,0.07618,54.82461,27.87833,94.16907,78.52681,,
2015-10-19,27.7,27.9375,27.5275,27.9325,119036800,28.72623,27.89888,27.07152,27.8315,-0.13525,-0.17267,0.03742,49.28104,27.79528,81.25007,68.02786,,
2015-10-16,27.945,28.0,27.6325,27.76,156930400,28.85891,27.94237,27.02584,27.80626,-0.15514,-0.18203,0.02689,47.24791,27.78361,60.1613,51.25011,,
2015-10-15,27.7325,28.025,27.6225,27.965,150694000,28.90258,27.9725,27.04242,27.81782,-0.1607,-0.18875,0.02804,49.43469,27.77639,62.6722,47.11675,,
2015-10-14,27.8225,27.88,27.39,27.5525,177849600,28.95423,27.99825,27.04227,27.78102,-0.18634,-0.19576,0.00942,44.64792,27.73528,30.91684,41.47121,,
2015-10-13,27.705,28.1125,27.67,27.9475,132197200,29.1217,28.07575,27.0298,27.83816,-0.17435,-0.19811,0.02377,48.75153,27.71778,47.7612,48.25871,,
2015-10-12,28.1825,28.1875,27.86,27.9,121868800,29.2614,28.13187,27.00235,27.81082,-0.19673,-0.20405,0.00733,48.22011,27.67639,45.73559,40.12083,,
2015-10-09,27.5,28.07,27.3725,28.03,211064400,29.34154,28.17825,27.01496,27.78852,-0.21759,-0.20589,-0.01171,49.52523,27.60583,51.27935,37.20684,,
2015-10-08,27.5475,27.5475,27.0525,27.375,247918400,29.37661,28.20437,27.03214,27.72816,-0.2543,-0.20296,-0.05134,42.20694,27.61472,23.34756,34.32835,,
2015-10-07,27.935,27.9425,27.3525,27.695,187062400,29.35245,28.24275,27.13305,27.81644,-0.23075,-0.19013,-0.04063,45.17854,27.75944,36.9936,38.87703,,
2015-10-06,27.6575,27.935,27.4425,27.8275,192787200,29.36211,28.23487,27.10764,27.8468,-0.22993,-0.17997,-0.04996,46.43555,27.87667,42.6439,37.45556,,
2015-10-05,27.47,27.8425,27.2675,27.695,208258800,29.36174,28.24737,27.13301,27.85163,-0.23903,-0.16748,-0.07155,45.01497,27.96028,36.9936,31.13934,,
2015-10-02,27.0025,27.7525,26.8875,27.595,232079200,29.39138,28.2285,27.06562,27.89079,-0.23367,-0.14959,-0.08408,43.97366,28.03306,32.72919,27.81517,,
2015-10-01,27.2675,27.405,26.8275,27.395,255716400,29.39152,28.22837,27.06522,27.96474,-0.21325,-0.12857,-0.08468,41.93135,28.16722,23.69524,21.3351,,
2015-09-30,27.5425,27.885,27.1825,27.575,265892000,29.3644,28.26287,27.16135,28.10717,-0.16372,-0.1074,-0.05632,43.24889,28.27472,27.02107,25.93671,,
2015-09-29,28.2075,28.3775,26.965,27.265,293461600,29.44301,28.23062,27.01824,28.24021,-0.11645,-0.09332,-0.02313,40.2463,28.37528,13.289,40.05703,,
2015-09-28,28.4625,28.6425,28.11,28.11,208436000,29.40611,28.27687,27.14764,28.48402,-0.02286,-0.08754,0.06468,46.46926,28.57944,37.50007,61.4428,,
2015-09-25,29.11,29.1725,28.505,28.6775,224607600,29.41425,28.2875,27.16075,28.57752,0.01089,-0.10371,0.1146,51.42829,28.68611,69.38203,72.05336,,
2015-09-24,28.3125,28.875,28.0925,28.75,200878000,29.37769,28.26512,27.15256,28.55253,-0.00396,-0.13236,0.12839,52.0877,28.70278,77.4463,68.37709,,
